Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
MSCI1|MOSCOW MOUNTAIN|46.80500|-116.85350|1432 meters|snowdepth|2015-02-19 06|38.100|cm|83843|
MI-VB-4|PAW PAW 3.6 NNE, MI|42.26582|-85.86190|223 meters|snowdepth|2015-02-18 12|38.100|cm|49079|
MI-OT-4|GAYLORD 1.7 WNW, MI|45.03280|-84.71090|403 meters|snowdepth|2015-02-18 13|38.100|cm|49735|
MI-OC-3|HART 3 WSW, MI|43.67470|-86.42250|236 meters|snowdepth|2015-02-18 12|38.100|cm|49436|
MI-MC-4|ST. IGNACE 0.5SE, MI|45.86057|-84.71980|203 meters|snowdepth|2015-02-18 12|38.100|cm|49781|
MI-DL-1|GARDEN CORNERS 0.8 NW, MI|45.89815|-86.54850|177 meters|snowdepth|2015-02-18 13|38.100|cm|49835|
MELN6|MELROSE|42.85000|-73.61670|105 meters|snowdepth|2015-02-18 12|38.100|cm|12121|
MDPC2|MEDANO PASS|37.85160|-105.43610|2957 meters|snowdepth|2015-02-19 06|38.100|cm|81143|
LTMW3|LAKE TOMAHAWK 2 SE|45.80750|-89.55830|489 meters|snowdepth|2015-02-18 12|38.100|cm|54539|
LNGN8|EXPERIMENTAL FARM|48.75000|-98.33330|496 meters|snowdepth|2015-02-18 14|38.100|cm|58249|
LMLN2|LAMOILLE #3|40.64520|-115.37600|2561 meters|snowdepth|2015-02-19 06|38.100|cm|89815|
KMKG|MUSKEGON COUNTY AIRPORT|43.16666|-86.23333|193 meters|snowdepth|2015-02-19 00|38.100|cm|49441|
IN-LP-50|(N9ROM)TRAIL CREEK 4.5 ESE, IN|41.66580|-86.77910|249 meters|snowdepth|2015-02-18 11|38.100|cm|46350|
HZLA2|HOZATKA LAKE|65.19800|-156.63500|67 meters|snowdepth|2015-02-19 06|38.100|cm|00002|
HRTM4|HART,MI|43.70000|-86.36670|200 meters|snowdepth|2015-02-18 12|38.100|cm|49420|
HOBU1|11J22 - HOBBLE CREEK SUMMIT|40.18330|-111.38330|2141 meters|snowdepth|2015-02-19 06|38.100|cm|00071|
GYBC2|GRAYBACK|37.47030|-106.53780|3546 meters|snowdepth|2015-02-19 06|38.100|cm|81132|
GLDM4|GLADSTONE NO. 2|45.84330|-87.03910|222 meters|snowdepth|2015-02-18 12|38.100|cm|49837|
GDPM5|PIGEON RIVER AT MIDDLE FALLS|48.01220|-89.61610|219 meters|snowdepth|2015-02-18 13|38.100|cm|55605|
GAYM4|GAYLORD|45.03320|-84.71130|402 meters|snowdepth|2015-02-18 13|38.100|cm|49735|
CQQN6|FRASER SITE C-17|42.26420|-74.99820|489 meters|snowdepth|2015-02-18 17|38.100|cm|13753|
CQNA2|CHICKEN|64.09170|-141.92110|543 meters|snowdepth|2015-02-18 17|38.100|cm|99780|
CORM1|CORINNA|44.91980|-69.24180|81 meters|snowdepth|2015-02-18 15|38.100|cm|04928|
COLN3|COLEBROOK,NH|44.90000|-71.48330|351 meters|snowdepth|2015-02-18 12|38.100|cm|03576|
COBN6|COBLESKILL WATER PLANT|42.66670|-74.43330|404 meters|snowdepth|2015-02-18 13|38.100|cm|12043|
CO-EP-207|COLORADO SPRINGS 7.1 NNW, CO|38.93529|-104.84700|2041 meters|snowdepth|2015-02-18 14|38.100|cm|80919|
CHRO1|CHARDON,OH|41.58330|-81.18330|348 meters|snowdepth|2015-02-18 13|38.100|cm|44024|
CAN-ON-118|DURHAM 1.4 S, CAN|44.16525|-80.82064|339 meters|snowdepth|2015-02-18 12|38.100|cm||
CAN-MB-23|MIAMI 10.4 SW, CA|49.30066|-98.33400|448 meters|snowdepth|2015-02-18 12|38.100|cm||
CAAW2|CANAAN VALLEY|39.05890|-79.44030|973 meters|snowdepth|2015-02-18 14|38.100|cm|26260|
BORO3|BOURNE|44.83050|-118.18790|1791 meters|snowdepth|2015-02-19 06|38.100|cm|97814|
BER27_MADIS|BERNE MAINTENANCE STATION|47.77500|-120.96500|823 meters|snowdepth|2015-02-19 06|38.100|cm|98826|
ADGN6|KARRDALE SNOW|42.31670|-77.81670|527 meters|snowdepth|2015-02-18 13|38.100|cm|14804|
QLM|QLM|48.92030|-70.25280|586 meters|snowdepth|2015-02-18 12|38.000|cm||
TEUA2|TEUCHET CREEK|64.94580|-145.51870|462 meters|snowdepth|2015-02-19 06|37.998|cm|99714|
SOUC1|S. LAKE|37.16830|-118.57060|2960 meters|snowdepth|2015-02-19 06|37.846|cm|93514|
MI-WS-3|PLYMOUTH 5.4 W, MI|42.38279|-83.57120|275 meters|snowdepth|2015-02-18 12|37.846|cm|48170|
QMA|QMA|50.10330|-70.47190|640 meters|snowdepth|2015-02-18 12|37.800|cm||
VT-RT-1|WEST RUTLAND 1.2 N, VT|43.61068|-73.04660|209 meters|snowdepth|2015-02-18 13|37.592|cm|05777|
ELLA2|ELLA CREEK RAWS|65.27140|-163.81140|686 meters|snowdepth|2015-02-19 04|37.338|cm|99762|
CHFQ1|CHIEF CUSTOMS|49.00030|-113.65830|1642 meters|snowdepth|2015-02-19 06|37.008|cm||
WY-LN-18|THAYNE 1.5 SE, WY|42.90192|-110.98470|1858 meters|snowdepth|2015-02-18 14|36.830|cm|83122|
NY-TG-7|OWEGO 1.3 NW, NY|42.11667|-76.28330|303 meters|snowdepth|2015-02-18 12|36.830|cm|13827|
NY-CQ-21|FREWSBURG 3.4 SSE, NY|42.01601|-79.12490|443 meters|snowdepth|2015-02-18 12|36.830|cm|14738|
NJ-SS-7|HARDYSTON TWP 3.2 SE, NJ|41.08903|-74.53990|323 meters|snowdepth|2015-02-18 13|36.830|cm|07460|
MI-KN-14|GRANDVILLE 1.3 WSW, MI|42.89716|-85.77910|187 meters|snowdepth|2015-02-18 12|36.830|cm|49418|
MI-EM-5|HARBOR SPRINGS 0.7 ENE, MI|45.43450|-84.97540|209 meters|snowdepth|2015-02-18 12|36.830|cm|49740|
MI-CP-7|DRUMMOND 2.9 NE, MI|46.05329|-83.69060|176 meters|snowdepth|2015-02-18 14|36.830|cm||
MI-BN-2|STEVENSVILLE 1.7 SSE, MI|41.99114|-86.50860|192 meters|snowdepth|2015-02-18 12|36.830|cm|49127|
DKLA2|DUNKLE HILLS|63.26750|-149.53920|825 meters|snowdepth|2015-02-19 06|36.830|cm|00006|
CAN-SK-59|LOREBURN 5.4 NE, CA|51.25222|-106.54030|617 meters|snowdepth|2015-02-18 14|36.830|cm||
ASPN6|ASHLAND|42.32170|-74.32710|535 meters|snowdepth|2015-02-18 16|36.830|cm|12496|
9339V_MADIS|REGINA 3.8 NW, CA|50.48256|-104.63850|577 meters|snowdepth|2015-02-18 12|36.830|cm||
ERH09|LGPC LAKE GEORGE|43.45000|-73.72000|245 meters|snowdepth|2015-02-18 17|36.576|cm|12845|
KY-CS-4|LIBERTY 1.1 SE, KY|37.30528|-84.91830|333 meters|snowdepth|2015-02-18 12|36.068|cm|42539|
ERH01|LGPC BLOOMER MTN|43.67000|-73.57000|319 meters|snowdepth|2015-02-18 17|36.068|cm|12836|
YGTN6|YOUNGSTOWN 2NE|43.26820|-79.01020|84 meters|snowdepth|2015-02-18 12|35.560|cm|14174|
Y39W3|MOQUAII-2 N0HAM|46.59750|-91.07861|358 meters|snowdepth|2015-02-18 13|35.560|cm|54806|
Y24W3|BLAKE LAKE|45.50000|-92.38333|356 meters|snowdepth|2015-02-18 13|35.560|cm|54858|
WKLN6|WEST KILL|42.22750|-74.39330|477 meters|snowdepth|2015-02-18 14|35.560|cm|12492|
WITN6|WHITNEY POINT DAM|42.34180|-75.96530|312 meters|snowdepth|2015-02-18 12|35.560|cm|13862|
WELM4|WELLSTON TIPPY DAM|44.25860|-85.93940|202 meters|snowdepth|2015-02-18 13|35.560|cm|49619|
WDSV1|WOODSTOCK|43.63030|-72.50720|205 meters|snowdepth|2015-02-18 13|35.560|cm|05091|
WDMN2|WARD MOUNTAIN|39.13240|-114.95580|2792 meters|snowdepth|2015-02-19 06|35.560|cm|89301|
UPWW1|UPPER WHEELER|47.28740|-120.37020|1341 meters|snowdepth|2015-02-19 06|35.560|cm|98801|
TWRW4|TOWER FALLS RS - COOP|44.91660|-110.42020|1915 meters|snowdepth|2015-02-18 16|35.560|cm|82190|
TIEW4|TIE CREEK|44.81240|-107.41020|2150 meters|snowdepth|2015-02-19 05|35.560|cm|82836|
SQUU1|12L05 - SQUAW SPRINGS SNOW COURSE|38.48330|-112.00000|2733 meters|snowdepth|2015-02-19 06|35.560|cm|84743|
SNOW2|SNOWSHOE|38.42390|-79.99420|1447 meters|snowdepth|2015-02-18 11|35.560|cm|26291|
SMLI2|OHIO R @ SMITHLAND L&D|37.16670|-88.43330|101 meters|snowdepth|2015-02-18 12|35.560|cm||
SENW1|SENTINEL BUTTE|48.86130|-118.39840|1417 meters|snowdepth|2015-02-19 06|35.560|cm|99118|
RZSN6|CONDONS|41.84580|-74.50420|266 meters|snowdepth|2015-02-18 15|35.560|cm|12740|
RHOA2|RHOADS CREEK|63.93000|-145.33000|372 meters|snowdepth|2015-02-19 06|35.560|cm|99737|
RHKN6|RED HOOK|41.99360|-73.88140|66 meters|snowdepth|2015-02-18 12|35.560|cm|12571|
RFDM4|ROCKFORD|43.11580|-85.56410|217 meters|snowdepth|2015-02-18 12|35.560|cm|49341|
QUPW1|QUARTZ PEAK|47.87930|-117.08940|1435 meters|snowdepth|2015-02-19 06|35.560|cm|99021|
POUN6|POUGHKEEPSIE|41.62780|-73.91670|54 meters|snowdepth|2015-02-18 12|35.560|cm|12590|
OH-GG-4|MONTVILLE 1.2 SSE, OH|41.59030|-81.04800|381 meters|snowdepth|2015-02-18 10|35.560|cm|44064|
OH-CY-16|PARMA 1.8 SE, OH|41.36766|-81.70180|335 meters|snowdepth|2015-02-19 05|35.560|cm|44134|
OGON6|OWEGO 3 WSW|42.08110|-76.31770|247 meters|snowdepth|2015-02-18 12|35.560|cm|13812|
NY-OR-2|CORNWALL ON HUDSON 0.6 NNW, NY|41.44687|-74.02140|51 meters|snowdepth|2015-02-19 00|35.560|cm|12520|
NY-BM-34|VESTAL 3.2 E, NY|42.08258|-75.99120|426 meters|snowdepth|2015-02-18 11|35.560|cm|13850|
NY-AL-2|WEST ALMOND 3.6 SW, NY|42.27055|-77.94190|558 meters|snowdepth|2015-02-18 13|35.560|cm|14804|
NPZN6|NEW PALTZ|41.75470|-74.06110|133 meters|snowdepth|2015-02-18 12|35.560|cm|12561|
MTQM4|MANISTIQUE WWTP|45.95120|-86.25130|177 meters|snowdepth|2015-02-18 12|35.560|cm|49854|
MRAM4|MORAN|45.99030|-84.83610|207 meters|snowdepth|2015-02-18 13|35.560|cm|49781|
MNRN6|MANOR KILL|42.37690|-74.41330|397 meters|snowdepth|2015-02-18 16|35.560|cm|12076|
MMRN6|MOUNT MORRIS 2 W|42.73130|-77.90540|268 meters|snowdepth|2015-02-18 13|35.560|cm|14510|
MI-KZ-6|WESTERN MICHIGAN UNIVERSITY, MI|42.28300|-85.61500|278 meters|snowdepth|2015-02-19 05|35.560|cm|49006|
MCRW2|MCROSS 3E|37.99000|-80.68030|1015 meters|snowdepth|2015-02-18 12|35.560|cm|25958|
LKLN6|LAKE HILL|42.08330|-74.18330|404 meters|snowdepth|2015-02-18 13|35.560|cm|12495|
LAOW3|LAONA 6 SW|45.51190|-88.75940|519 meters|snowdepth|2015-02-18 13|35.560|cm|54541|
KZAP1|KINZUA|41.90060|-79.11860|460 meters|snowdepth|2015-02-18 12|35.560|cm|16365|
KY-CK-5|WINCHESTER 0.9 S, KY|37.98689|-84.17980|312 meters|snowdepth|2015-02-18 20|35.560|cm|40391|
KNZP1|KINZUA,PA|41.81670|-79.00000|617 meters|snowdepth|2015-02-18 12|35.560|cm|16365|
KALB|ALBANY INTERNATIONAL AIRPORT|42.75000|-73.80000|85 meters|snowdepth|2015-02-19 06|35.560|cm|12110|
INL|FALLS INTERNATIONAL ARPT|48.56640|-93.40310|356 meters|snowdepth|2015-02-19 00|35.560|cm|56649|
IN-SJ-17|WALKERTON 5.7 ENE, IN|41.50190|-86.38510|236 meters|snowdepth|2015-02-18 12|35.560|cm|46554|
IFSM5|INTERNATIONAL FALLS SNOW|48.57780|-93.39640|361 meters|snowdepth|2015-02-18 18|35.560|cm|56649|
HRLN6|HORNELL ALMOND DAM|42.34880|-77.70440|403 meters|snowdepth|2015-02-18 11|35.560|cm|14843|
HONN6|HONEOYE|42.79200|-77.51360|245 meters|snowdepth|2015-02-18 14|35.560|cm|14471|
HANM8|HAND CREEK|48.30760|-114.84070|1539 meters|snowdepth|2015-02-19 06|35.560|cm|59901|
GSCA2|GOLDSTREAM CREEK|64.89380|-147.87530|176 meters|snowdepth|2015-02-18 17|35.560|cm|99709|
GRMP1|GRAMPIAN, PA|40.96660|-78.58710|468 meters|snowdepth|2015-02-18 14|35.560|cm|16838|
GPDM4|44TH STREET|42.90000|-85.76670|188 meters|snowdepth|2015-02-18 12|35.560|cm|49418|
GCQA2|GILMORE CREEK|64.97660|-147.52110|286 meters|snowdepth|2015-02-19 00|35.560|cm|99712|
FYNA2|FORT YUKON|66.57050|-145.24550|130 meters|snowdepth|2015-02-19 06|35.560|cm|99740|
FLAM4|FIFE LAKE 2WNW|44.58480|-85.36530|324 meters|snowdepth|2015-02-18 12|35.560|cm|49633|
FEDN6|FORT EDWARD|43.25640|-73.58500|35 meters|snowdepth|2015-02-18 12|35.560|cm||
EWCU1|EAST WILLOW CREEK|39.31200|-109.53190|2554 meters|snowdepth|2015-02-19 06|35.560|cm|84540|
EGRW3|EAGLE RIVER-SOUTH|45.91360|-89.24360|502 meters|snowdepth|2015-02-18 13|35.560|cm|54521|
DWGM4|DOWAGIAC 1W|41.98560|-86.13200|223 meters|snowdepth|2015-02-18 13|35.560|cm|49047|
D7394_MADIS|DW7394 PARMA|41.36767|-81.70180|335 meters|snowdepth|2015-02-19 05|35.560|cm|44134|
COKM5|COOK|47.85060|-92.69250|398 meters|snowdepth|2015-02-18 12|35.560|cm|55723|
CO-SU-16|DILLON 2.3 SE, CO|39.59700|-106.00710|2771 meters|snowdepth|2015-02-18 14|35.560|cm|80435|
CO-JF-331|GOLDEN 12.5 NW, CO|39.88175|-105.39030|2804 meters|snowdepth|2015-02-18 13|35.560|cm|80403|
CO-BO-22|ALLENS PARK 1.5 ESE, CO|40.18690|-105.50020|2563 meters|snowdepth|2015-02-18 14|35.560|cm|80540|
CAN-MB-85|BRANDON 2.7 SSW, CA|49.82993|-99.97460|398 meters|snowdepth|2015-02-19 00|35.560|cm||
BVLP1|WOODCOCK CREEK|41.69050|-80.04830|381 meters|snowdepth|2015-02-18 12|35.560|cm|16433|
BTHN3|BATH 3|44.14720|-71.96550|193 meters|snowdepth|2015-02-18 14|35.560|cm|03740|
BLDV1|BALDWIN CREEK|44.15510|-73.04710|208 meters|snowdepth|2015-02-18 14|35.560|cm|05443|
BCKM4|BATTLE CREEK,MI|42.33330|-85.18330|271 meters|snowdepth|2015-02-19 01|35.560|cm|49017|
BALN6|BALDWINSVILLE|43.15690|-76.33190|114 meters|snowdepth|2015-02-18 12|35.560|cm|13027|
AVTW3|ARBOR VITAE-JOHNSON LAKE|45.89940|-89.72670|492 meters|snowdepth|2015-02-18 12|35.560|cm|54568|
AVON6|AVON|42.92030|-77.75580|165 meters|snowdepth|2015-02-18 12|35.560|cm|14414|
ARDA2|ANCHOR RIVER DIVIDE|59.87000|-151.31670|474 meters|snowdepth|2015-02-19 06|35.560|cm|99603|
ADBN6|ALMOND LAKE DAM OPEN SNOW|42.35810|-77.70280|407 meters|snowdepth|2015-02-18 13|35.560|cm|14843|
ADAN6|ALMOND LAKE DAM WOODED SNOW|42.34780|-77.69750|442 meters|snowdepth|2015-02-18 13|35.560|cm|14843|
41.3691_081.4520|SOLON (CLE1123)|41.36910|-81.45200|314 meters|snowdepth|2015-02-19 01|35.560|cm|44139|
38.4239_079.9942|SNOWSHOE (SNOW2)|38.42388|-79.99416|1447 meters|snowdepth|2015-02-18 11|35.560|cm|26291|
PATA|TANANA CALHOUN MEMORIAL AIRPORT|65.16666|-152.10000|61 meters|snowdepth|2015-02-19 06|35.052|cm|99777|
PA-SS-19|HARFORD 1.4 NNE, PA|41.80262|-75.69720|446 meters|snowdepth|2015-02-18 11|34.544|cm|18823|
ERI16|HRRD EDINBURG|43.22000|-74.12000|318 meters|snowdepth|2015-02-18 17|34.544|cm|12134|
EDIN6|EDINBURGH|43.21670|-74.05000|545 meters|snowdepth|2015-02-18 18|34.544|cm|12134|
MKLA2|MCKINLEY RIVER|63.64920|-151.63970|259 meters|snowdepth|2015-02-19 06|34.366|cm|99755|
VT-CH-19|JERICHO 1.0 NNW, VT|44.51524|-72.99260|204 meters|snowdepth|2015-02-18 13|34.290|cm|05465|
NY-OD-42|WHITESBORO 2.3 SW, NY|43.10017|-75.32940|169 meters|snowdepth|2015-02-18 10|34.290|cm|13492|
NY-CY-26|AURORA 2.4 N, NY|42.78638|-76.70340|152 meters|snowdepth|2015-02-18 12|34.290|cm|13026|
NSSN6|NORTH SETTLEMENT|42.34000|-74.29030|564 meters|snowdepth|2015-02-18 16|34.290|cm|12496|
OSTC1|OSTRANDER LAKE|37.63610|-119.55110|2536 meters|snowdepth|2015-02-19 06|34.036|cm|00058|
ERH05|LGPC HULETTS LANDING|43.63000|-73.50000|322 meters|snowdepth|2015-02-18 17|34.036|cm|12887|
ERC63|CEBF HONEOYE|42.83000|-77.53000|251 meters|snowdepth|2015-02-18 17|33.528|cm|14469|
Y67W3|RHINELANDER-4 E-LK THOMPSON-HAM (REPLACES Y67W3)|45.38916|-89.19972|526 meters|snowdepth|2015-02-18 13|33.020|cm|54428|
WY-SH-33|SHERIDAN 15.7 S, WY|44.56540|-106.92810|1656 meters|snowdepth|2015-02-18 15|33.020|cm|82832|
WHPW1|WHITE PASS E.S.|46.64230|-121.38070|1362 meters|snowdepth|2015-02-19 06|33.020|cm|98937|
WHKM4|WHITE LAKE,MI|42.69750|-83.47220|313 meters|snowdepth|2015-02-19 06|33.020|cm|48386|
WFLU1|WEBSTER FLAT|37.57400|-112.90030|2795 meters|snowdepth|2015-02-19 06|33.020|cm|84720|
WCXP1|WEST BRANCH CLARION RIVER AT WILCOX|41.57530|-78.69250|464 meters|snowdepth|2015-02-18 12|33.020|cm|15870|
VT-RT-7|RUTLAND 1.2 N, VT|43.62533|-72.97790|192 meters|snowdepth|2015-02-18 12|33.020|cm|05701|
VANM1|VAN BUREN|47.16600|-67.93900|138 meters|snowdepth|2015-02-18 12|33.020|cm|04785|
UTASG_MADIS|ASPEN GROVE|40.40463|-111.60460|2105 meters|snowdepth|2015-02-19 06|33.020|cm|00071|
SUXN4|SUSSEX,NJ|41.20000|-74.60000|120 meters|snowdepth|2015-02-18 12|33.020|cm|07461|
STMM4|STAMBAUGH 2SSE|46.05550|-88.62780|445 meters|snowdepth|2015-02-18 13|33.020|cm|49927|
SPPP1|SLIPPERY ROCK|41.05560|-80.06060|377 meters|snowdepth|2015-02-18 14|33.020|cm|16057|
SMRO3|SUMMER RIM|42.69570|-120.80160|2158 meters|snowdepth|2015-02-19 06|33.020|cm|97636|
SHHN6|SCHOHARIE|42.66500|-74.30360|209 meters|snowdepth|2015-02-18 11|33.020|cm|12157|
RZRN6|SMITH LANE|41.84560|-74.52060|293 meters|snowdepth|2015-02-18 15|33.020|cm|12740|
RUTV1|RUTLAND|43.62530|-72.97810|191 meters|snowdepth|2015-02-18 12|33.020|cm|05701|
RLWM5|CAMP NORRIS DNR|48.61000|-95.18170|391 meters|snowdepth|2015-02-18 13|33.020|cm|00165|
RICM4|RICHMOND 4 NNW|42.87830|-82.79580|232 meters|snowdepth|2015-02-18 13|33.020|cm|48062|
RAGI1|RAGGED MOUNTAIN|47.85580|-117.03670|1283 meters|snowdepth|2015-02-19 06|33.020|cm|83854|
PIKK2|PIKEVILLE|37.48130|-82.52050|231 meters|snowdepth|2015-02-18 12|33.020|cm|41501|
PAOM|NOME AIRPORT|64.51666|-165.43333|9 meters|snowdepth|2015-02-19 06|33.020|cm|99762|
PAMC|MCGRATH AIRPORT|62.95000|-155.60000|101 meters|snowdepth|2015-02-19 00|33.020|cm|99627|
PAEI|FAIRBANKS, EIELSON AIR FORCE BASE|64.65000|-147.10000|167 meters|snowdepth|2015-02-18 18|33.020|cm|99702|
PA-MN-13|SAYLORSBURG 2.8 W, PA|40.90385|-75.37493|349 meters|snowdepth|2015-02-18 13|33.020|cm|18353|
PA-FR-1|TIONESTA 7.3 SSE, PA|41.39404|-79.41310|494 meters|snowdepth|2015-02-18 12|33.020|cm|16353|
PA-EL-1|ST. MARYS 1.7 SE, PA|41.41069|-78.53480|546 meters|snowdepth|2015-02-18 12|33.020|cm|15857|
OYON6|O'HAYO MOUNTAIN|42.01670|-74.13330|333 meters|snowdepth|2015-02-18 13|33.020|cm|12498|
OMWW1|OLALLIE MEADOWS|47.37410|-121.44210|1227 meters|snowdepth|2015-02-19 06|33.020|cm|98922|
OLNN6|OLEAN|42.07370|-78.45180|432 meters|snowdepth|2015-02-18 12|33.020|cm|14760|
OKXN6|NWS NEW YORK|40.87060|-72.89140|28 meters|snowdepth|2015-02-18 12|33.020|cm|11961|
NY-CT-6|OLEAN 1.2 NE, NY|42.09200|-78.41300|468 meters|snowdepth|2015-02-18 13|33.020|cm|14760|
NJ-WR-5|HACKETTSTOWN 0.8 W, NJ|40.85155|-74.84030|172 meters|snowdepth|2015-02-18 12|33.020|cm|07840|
NJ-SS-8|WANTAGE TWP 2.4 SW, NJ|41.22014|-74.66110|196 meters|snowdepth|2015-02-18 12|33.020|cm|07461|
NESA2|NENANA SNOTEL|64.68750|-148.90190|128 meters|snowdepth|2015-02-19 06|33.020|cm|99704|
MN-SL-15|CHISHOLM 0.4 WSW, MN|47.48557|-92.88690|472 meters|snowdepth|2015-02-18 12|33.020|cm|55719|
MMTN7|MOUNT MITCHELL STATE PARK|35.75940|-82.27110|1905 meters|snowdepth|2015-02-18 12|33.020|cm|28714|
MMSW1|MOSES MTN|48.36160|-119.08160|1668 meters|snowdepth|2015-02-19 06|33.020|cm|99116|
MI-KN-56|GRAND RAPIDS 5.5 NNE, MI|43.03100|-85.61270|222 meters|snowdepth|2015-02-18 14|33.020|cm|49525|
MI-GT-21|KINGSLEY 2.7 ENE, MI|44.59871|-85.48426|278 meters|snowdepth|2015-02-18 14|33.020|cm|49649|
MI-CX-7|EAST JORDAN 2.1 NNW, MI|45.18639|-85.14750|196 meters|snowdepth|2015-02-18 13|33.020|cm|49727|
MI-BR-9|PLAINWELL 5.4 E, MI|42.45066|-85.53790|284 meters|snowdepth|2015-02-18 13|33.020|cm|49080|
MI-BN-3|BUCHANAN 1.4 ESE, MI|41.81829|-86.34230|229 meters|snowdepth|2015-02-18 12|33.020|cm|49107|
MEAP1|WOODCOCK RSVR|41.69720|-80.10170|360 meters|snowdepth|2015-02-18 12|33.020|cm|16335|
LUBM8|LUBRECHT FLUME|46.88310|-113.32230|1441 meters|snowdepth|2015-02-19 06|33.020|cm|59823|
LEXN6|LEXINGTON|42.24060|-74.36670|404 meters|snowdepth|2015-02-18 14|33.020|cm|12468|
LCHA2|LITTLE CHENA RIDGE: CHENA HOT SPRINGS 20NW|65.11666|-146.73333|636 meters|snowdepth|2015-02-19 06|33.020|cm|99712|
KY-TY-3|CAMPBELLSVILLE 3.4 SW, KY|37.32000|-85.40000|247 meters|snowdepth|2015-02-18 14|33.020|cm|42718|
KETI1|KETCHUM RS|43.68410|-114.36030|1792 meters|snowdepth|2015-02-18 12|33.020|cm|83340|
JNTP1|JOHNSTOWN,PA|40.21670|-78.86670|584 meters|snowdepth|2015-02-18 12|33.020|cm|15963|
JMPW3|JUMP RIVER 1 NW|45.35610|-90.80250|369 meters|snowdepth|2015-02-18 13|33.020|cm|54766|
INDM5|INDUS,MN|48.61670|-93.90000|355 meters|snowdepth|2015-02-18 14|33.020|cm|56623|
HRPA2|HORSEPASTURE PASS|62.13330|-147.63330|1299 meters|snowdepth|2015-02-19 06|33.020|cm|00006|
HOLM4|HOLLAND,MI|42.80000|-86.11670|185 meters|snowdepth|2015-02-18 12|33.020|cm|49424|
FAOA2|COLLEGE OBSERVATORY|64.86030|-147.84840|188 meters|snowdepth|2015-02-18 18|33.020|cm|99709|
ENEA2|ESTER 5NE|64.91100|-147.92420|178 meters|snowdepth|2015-02-19 06|33.020|cm|99709|
EJNM4|EAST JORDAN 2NW|45.18630|-85.14770|196 meters|snowdepth|2015-02-18 13|33.020|cm|49727|
EFLA2|EAST FARMERS LOOP|64.89720|-147.68140|212 meters|snowdepth|2015-02-19 06|33.020|cm|99712|
CT-FR-9|BROOKFIELD 3.3 SSE, CT|41.44057|-73.39040|126 meters|snowdepth|2015-02-18 12|33.020|cm|06804|
CSYK2|CRESSY|37.82980|-84.03500|214 meters|snowdepth|2015-02-18 13|33.020|cm|40336|
CLMP1|CLERMONT 1 NW|41.69610|-78.48780|652 meters|snowdepth|2015-02-18 12|33.020|cm|16735|
CCCP1|CROSS CREEK COUNTRY CLUB|41.56470|-79.69720|473 meters|snowdepth|2015-02-18 13|33.020|cm|16354|
CAVK2|CLOVER BOTTOM 1 WSW|37.49170|-84.17090|405 meters|snowdepth|2015-02-18 12|33.020|cm|40447|
CAN-ON-178|GODERICH 10.2 S, CAN|43.64655|-81.70734|205 meters|snowdepth|2015-02-18 13|33.020|cm||
CAN-NS-60|SYDNEY FORKS, CAN|46.05645|-60.31510|24 meters|snowdepth|2015-02-18 12|33.020|cm||
BRKM4|BARK RIVER|45.70940|-87.31310|232 meters|snowdepth|2015-02-18 17|33.020|cm|49807|
BKBW2|DAVIS.|39.09830|-79.43190|1136 meters|snowdepth|2015-02-18 12|33.020|cm|26260|
AURA2|AURORA|64.85520|-147.72160|134 meters|snowdepth|2015-02-19 06|33.020|cm|99701|
ALPHA_MADIS|ALPHA|38.80389|-120.21580|2325 meters|snowdepth|2015-02-19 06|33.020|cm|95720|
ALB|ALBANY INTL AP|42.74810|-73.80330|78 meters|snowdepth|2015-02-19 00|33.020|cm|12110|
AK-MS-12|TALKEETNA 7.6 S, AK|62.22725|-150.07310|115 meters|snowdepth|2015-02-18 16|33.020|cm|99676|
AHRM3|AMHERST|42.38610|-72.53750|47 meters|snowdepth|2015-02-18 12|33.020|cm|01035|
8741V_MADIS|CONNEAUT LAKE 1.4 NE, PA|41.61787|-80.29170|354 meters|snowdepth|2015-02-18 12|33.020|cm|16316|
41.5909_081.0473|MONTVILLE (CLE1322)|41.59090|-81.04730|379 meters|snowdepth|2015-02-18 23|33.020|cm|44064|
41.1970_080.9871|NEWTON FALLS (CLE2322)|41.19700|-80.98710|292 meters|snowdepth|2015-02-19 00|33.020|cm|44444|
CENA2|1 MILE NW FROM CIRCLE HOT SPRINGS|65.49580|-144.65330|264 meters|snowdepth|2015-02-19 06|32.918|cm|99730|
CAN-MB-188|DELORAINE 0.2 SE, CA|49.19156|-100.49420|498 meters|snowdepth|2015-02-18 15|32.512|cm||
SNFEC_MADIS|SWANSONS NORTH FORK ENVIRONMENT|41.35922|-111.90400|1732 meters|snowdepth|2015-02-19 06|31.902|cm|84310|
WI-PR-2|BUTTERNUT 5.9 SW, WI|45.96501|-90.59750|481 meters|snowdepth|2015-02-18 12|31.750|cm|54552|
WDMN6|WINDHAM SNOCOR|42.30310|-74.20110|514 meters|snowdepth|2015-02-18 16|31.750|cm|12454|
TNRN6|TANNERSVILLE|42.15000|-74.11670|579 meters|snowdepth|2015-02-18 15|31.750|cm|12427|
NJ-MS-73|RANDOLPH TWP 2.2 SW, NJ|40.81729|-74.60490|276 meters|snowdepth|2015-02-18 12|31.750|cm|07945|
